	identifier	speaker	split	label	file
1499	6_jackson_15	jackson	TRAIN	6	speech_data/6_jackson_15.wav
1500	0_george_5	george	TRAIN	0	speech_data/0_george_5.wav
1501	4_lucas_49	lucas	DEV	4	speech_data/4_lucas_49.wav
1502	0_jackson_14	jackson	TRAIN	0	speech_data/0_jackson_14.wav
1503	8_nicolas_18	nicolas	TRAIN	8	speech_data/8_nicolas_18.wav
1504	3_jackson_12	jackson	TRAIN	3	speech_data/3_jackson_12.wav
1505	6_yweweler_47	yweweler	DEV	6	speech_data/6_yweweler_47.wav
1506	8_nicolas_36	nicolas	TRAIN	8	speech_data/8_nicolas_36.wav
1507	1_jackson_16	jackson	TRAIN	1	speech_data/1_jackson_16.wav
1508	1_yweweler_37	yweweler	TEST	1	speech_data/1_yweweler_37.wav
1509	2_george_30	george	TRAIN	2	speech_data/2_george_30.wav
1510	0_theo_16	theo	TRAIN	0	speech_data/0_theo_16.wav
1511	5_jackson_31	jackson	TRAIN	5	speech_data/5_jackson_31.wav
1512	3_theo_21	theo	TRAIN	3	speech_data/3_theo_21.wav
1513	5_yweweler_32	yweweler	DEV	5	speech_data/5_yweweler_32.wav
1514	3_lucas_26	lucas	DEV	3	speech_data/3_lucas_26.wav
1515	6_yweweler_24	yweweler	DEV	6	speech_data/6_yweweler_24.wav
1516	7_theo_11	theo	TRAIN	7	speech_data/7_theo_11.wav
1517	2_jackson_48	jackson	TRAIN	2	speech_data/2_jackson_48.wav
1518	7_yweweler_19	yweweler	TEST	7	speech_data/7_yweweler_19.wav
1519	6_yweweler_11	yweweler	DEV	6	speech_data/6_yweweler_11.wav
1520	8_george_12	george	TRAIN	8	speech_data/8_george_12.wav
1521	6_lucas_30	lucas	TEST	6	speech_data/6_lucas_30.wav
1522	3_lucas_32	lucas	TEST	3	speech_data/3_lucas_32.wav
1523	0_nicolas_12	nicolas	TRAIN	0	speech_data/0_nicolas_12.wav
1524	4_george_49	george	TRAIN	4	speech_data/4_george_49.wav
1525	1_nicolas_12	nicolas	TRAIN	1	speech_data/1_nicolas_12.wav
1526	0_nicolas_18	nicolas	TRAIN	0	speech_data/0_nicolas_18.wav
1527	1_george_0	george	TRAIN	1	speech_data/1_george_0.wav
1528	3_jackson_22	jackson	TRAIN	3	speech_data/3_jackson_22.wav
1529	5_theo_49	theo	TRAIN	5	speech_data/5_theo_49.wav
1530	2_george_28	george	TRAIN	2	speech_data/2_george_28.wav
1531	1_lucas_33	lucas	TEST	1	speech_data/1_lucas_33.wav
1532	6_nicolas_0	nicolas	TRAIN	6	speech_data/6_nicolas_0.wav
1533	6_jackson_27	jackson	TRAIN	6	speech_data/6_jackson_27.wav
1534	4_george_1	george	TRAIN	4	speech_data/4_george_1.wav
1535	6_theo_15	theo	TRAIN	6	speech_data/6_theo_15.wav
1536	0_jackson_7	jackson	TRAIN	0	speech_data/0_jackson_7.wav
1537	5_jackson_16	jackson	TRAIN	5	speech_data/5_jackson_16.wav
1538	9_yweweler_5	yweweler	DEV	9	speech_data/9_yweweler_5.wav
1539	5_george_15	george	TRAIN	5	speech_data/5_george_15.wav
1540	1_nicolas_17	nicolas	TRAIN	1	speech_data/1_nicolas_17.wav
1541	5_jackson_23	jackson	TRAIN	5	speech_data/5_jackson_23.wav
1542	9_theo_3	theo	TRAIN	9	speech_data/9_theo_3.wav
1543	2_george_26	george	TRAIN	2	speech_data/2_george_26.wav
1544	7_nicolas_45	nicolas	TRAIN	7	speech_data/7_nicolas_45.wav
1545	9_theo_22	theo	TRAIN	9	speech_data/9_theo_22.wav
1546	4_george_38	george	TRAIN	4	speech_data/4_george_38.wav
1547	1_nicolas_32	nicolas	TRAIN	1	speech_data/1_nicolas_32.wav
1548	1_yweweler_25	yweweler	DEV	1	speech_data/1_yweweler_25.wav
1549	1_george_3	george	TRAIN	1	speech_data/1_george_3.wav
1550	8_theo_16	theo	TRAIN	8	speech_data/8_theo_16.wav
1551	2_nicolas_7	nicolas	TRAIN	2	speech_data/2_nicolas_7.wav
1552	2_lucas_3	lucas	TEST	2	speech_data/2_lucas_3.wav
1553	3_theo_36	theo	TRAIN	3	speech_data/3_theo_36.wav
1554	1_george_9	george	TRAIN	1	speech_data/1_george_9.wav
1555	4_nicolas_22	nicolas	TRAIN	4	speech_data/4_nicolas_22.wav
1556	3_lucas_44	lucas	DEV	3	speech_data/3_lucas_44.wav
1557	8_george_32	george	TRAIN	8	speech_data/8_george_32.wav
1558	9_theo_13	theo	TRAIN	9	speech_data/9_theo_13.wav
1559	5_yweweler_9	yweweler	DEV	5	speech_data/5_yweweler_9.wav
1560	9_theo_6	theo	TRAIN	9	speech_data/9_theo_6.wav
1561	1_yweweler_0	yweweler	TEST	1	speech_data/1_yweweler_0.wav
1562	8_yweweler_17	yweweler	TEST	8	speech_data/8_yweweler_17.wav
1563	9_yweweler_26	yweweler	DEV	9	speech_data/9_yweweler_26.wav
1564	5_yweweler_29	yweweler	DEV	5	speech_data/5_yweweler_29.wav
1565	3_yweweler_41	yweweler	DEV	3	speech_data/3_yweweler_41.wav
1566	1_yweweler_29	yweweler	TEST	1	speech_data/1_yweweler_29.wav
1567	4_lucas_40	lucas	TEST	4	speech_data/4_lucas_40.wav
1568	7_george_20	george	TRAIN	7	speech_data/7_george_20.wav
1569	6_lucas_27	lucas	TEST	6	speech_data/6_lucas_27.wav
1570	2_jackson_39	jackson	TRAIN	2	speech_data/2_jackson_39.wav
1571	5_jackson_32	jackson	TRAIN	5	speech_data/5_jackson_32.wav
1572	6_yweweler_49	yweweler	DEV	6	speech_data/6_yweweler_49.wav
1573	8_theo_25	theo	TRAIN	8	speech_data/8_theo_25.wav
1574	8_yweweler_25	yweweler	TEST	8	speech_data/8_yweweler_25.wav
1575	1_nicolas_20	nicolas	TRAIN	1	speech_data/1_nicolas_20.wav
1576	1_nicolas_30	nicolas	TRAIN	1	speech_data/1_nicolas_30.wav
1577	9_theo_11	theo	TRAIN	9	speech_data/9_theo_11.wav
1578	0_lucas_25	lucas	TEST	0	speech_data/0_lucas_25.wav
1579	8_george_44	george	TRAIN	8	speech_data/8_george_44.wav
1580	2_george_0	george	TRAIN	2	speech_data/2_george_0.wav
1581	0_nicolas_7	nicolas	TRAIN	0	speech_data/0_nicolas_7.wav
1582	3_george_24	george	TRAIN	3	speech_data/3_george_24.wav
1583	9_george_27	george	TRAIN	9	speech_data/9_george_27.wav
1584	0_yweweler_12	yweweler	TEST	0	speech_data/0_yweweler_12.wav
1585	4_lucas_7	lucas	DEV	4	speech_data/4_lucas_7.wav
1586	2_george_12	george	TRAIN	2	speech_data/2_george_12.wav
1587	0_yweweler_1	yweweler	DEV	0	speech_data/0_yweweler_1.wav
1588	9_jackson_13	jackson	TRAIN	9	speech_data/9_jackson_13.wav
1589	7_george_33	george	TRAIN	7	speech_data/7_george_33.wav
1590	9_lucas_8	lucas	DEV	9	speech_data/9_lucas_8.wav
1591	3_theo_17	theo	TRAIN	3	speech_data/3_theo_17.wav
1592	8_george_8	george	TRAIN	8	speech_data/8_george_8.wav
1593	2_george_19	george	TRAIN	2	speech_data/2_george_19.wav
1594	8_nicolas_40	nicolas	TRAIN	8	speech_data/8_nicolas_40.wav
1595	6_george_14	george	TRAIN	6	speech_data/6_george_14.wav
1596	2_yweweler_38	yweweler	TEST	2	speech_data/2_yweweler_38.wav
1597	8_nicolas_47	nicolas	TRAIN	8	speech_data/8_nicolas_47.wav
1598	8_yweweler_27	yweweler	TEST	8	speech_data/8_yweweler_27.wav
1599	5_jackson_47	jackson	TRAIN	5	speech_data/5_jackson_47.wav
1600	9_george_26	george	TRAIN	9	speech_data/9_george_26.wav
1601	2_george_22	george	TRAIN	2	speech_data/2_george_22.wav
1602	1_jackson_45	jackson	TRAIN	1	speech_data/1_jackson_45.wav
1603	4_lucas_26	lucas	DEV	4	speech_data/4_lucas_26.wav
1604	3_theo_32	theo	TRAIN	3	speech_data/3_theo_32.wav
1605	8_lucas_10	lucas	TEST	8	speech_data/8_lucas_10.wav
1606	0_theo_1	theo	TRAIN	0	speech_data/0_theo_1.wav
1607	7_jackson_22	jackson	TRAIN	7	speech_data/7_jackson_22.wav
1608	7_nicolas_3	nicolas	TRAIN	7	speech_data/7_nicolas_3.wav
1609	5_jackson_18	jackson	TRAIN	5	speech_data/5_jackson_18.wav
1610	6_george_2	george	TRAIN	6	speech_data/6_george_2.wav
1611	2_theo_46	theo	TRAIN	2	speech_data/2_theo_46.wav
1612	2_yweweler_21	yweweler	DEV	2	speech_data/2_yweweler_21.wav
1613	9_lucas_25	lucas	TEST	9	speech_data/9_lucas_25.wav
1614	4_jackson_16	jackson	TRAIN	4	speech_data/4_jackson_16.wav
1615	0_lucas_42	lucas	DEV	0	speech_data/0_lucas_42.wav
1616	9_nicolas_45	nicolas	TRAIN	9	speech_data/9_nicolas_45.wav
1617	4_yweweler_0	yweweler	DEV	4	speech_data/4_yweweler_0.wav
1618	3_lucas_16	lucas	TEST	3	speech_data/3_lucas_16.wav
1619	3_yweweler_6	yweweler	DEV	3	speech_data/3_yweweler_6.wav
1620	0_george_35	george	TRAIN	0	speech_data/0_george_35.wav
1621	1_lucas_20	lucas	TEST	1	speech_data/1_lucas_20.wav
1622	4_jackson_11	jackson	TRAIN	4	speech_data/4_jackson_11.wav
1623	0_george_44	george	TRAIN	0	speech_data/0_george_44.wav
1624	4_nicolas_6	nicolas	TRAIN	4	speech_data/4_nicolas_6.wav
1625	0_george_2	george	TRAIN	0	speech_data/0_george_2.wav
1626	1_yweweler_16	yweweler	TEST	1	speech_data/1_yweweler_16.wav
1627	3_jackson_28	jackson	TRAIN	3	speech_data/3_jackson_28.wav
1628	1_yweweler_14	yweweler	TEST	1	speech_data/1_yweweler_14.wav
1629	2_yweweler_19	yweweler	TEST	2	speech_data/2_yweweler_19.wav
1630	4_yweweler_8	yweweler	TEST	4	speech_data/4_yweweler_8.wav
1631	5_george_41	george	TRAIN	5	speech_data/5_george_41.wav
1632	3_lucas_20	lucas	DEV	3	speech_data/3_lucas_20.wav
1633	3_yweweler_4	yweweler	DEV	3	speech_data/3_yweweler_4.wav
1634	3_george_42	george	TRAIN	3	speech_data/3_george_42.wav
1635	2_george_29	george	TRAIN	2	speech_data/2_george_29.wav
1636	1_jackson_49	jackson	TRAIN	1	speech_data/1_jackson_49.wav
1637	4_jackson_6	jackson	TRAIN	4	speech_data/4_jackson_6.wav
1638	3_theo_14	theo	TRAIN	3	speech_data/3_theo_14.wav
1639	1_george_29	george	TRAIN	1	speech_data/1_george_29.wav
1640	4_theo_19	theo	TRAIN	4	speech_data/4_theo_19.wav
1641	9_nicolas_11	nicolas	TRAIN	9	speech_data/9_nicolas_11.wav
1642	4_nicolas_35	nicolas	TRAIN	4	speech_data/4_nicolas_35.wav
1643	2_lucas_6	lucas	TEST	2	speech_data/2_lucas_6.wav
1644	8_yweweler_30	yweweler	DEV	8	speech_data/8_yweweler_30.wav
1645	2_theo_35	theo	TRAIN	2	speech_data/2_theo_35.wav
1646	9_yweweler_33	yweweler	DEV	9	speech_data/9_yweweler_33.wav
1647	1_theo_10	theo	TRAIN	1	speech_data/1_theo_10.wav
1648	4_nicolas_30	nicolas	TRAIN	4	speech_data/4_nicolas_30.wav
1649	8_lucas_43	lucas	DEV	8	speech_data/8_lucas_43.wav
1650	8_lucas_31	lucas	DEV	8	speech_data/8_lucas_31.wav
1651	7_yweweler_30	yweweler	DEV	7	speech_data/7_yweweler_30.wav
1652	5_lucas_24	lucas	TEST	5	speech_data/5_lucas_24.wav
1653	5_george_17	george	TRAIN	5	speech_data/5_george_17.wav
1654	0_jackson_15	jackson	TRAIN	0	speech_data/0_jackson_15.wav
1655	0_george_20	george	TRAIN	0	speech_data/0_george_20.wav
1656	0_yweweler_21	yweweler	DEV	0	speech_data/0_yweweler_21.wav
1657	8_yweweler_37	yweweler	TEST	8	speech_data/8_yweweler_37.wav
1658	7_jackson_37	jackson	TRAIN	7	speech_data/7_jackson_37.wav
1659	2_jackson_23	jackson	TRAIN	2	speech_data/2_jackson_23.wav
1660	0_lucas_5	lucas	DEV	0	speech_data/0_lucas_5.wav
1661	5_theo_41	theo	TRAIN	5	speech_data/5_theo_41.wav
1662	0_yweweler_2	yweweler	TEST	0	speech_data/0_yweweler_2.wav
1663	4_theo_10	theo	TRAIN	4	speech_data/4_theo_10.wav
1664	6_george_38	george	TRAIN	6	speech_data/6_george_38.wav
1665	1_jackson_17	jackson	TRAIN	1	speech_data/1_jackson_17.wav
1666	0_nicolas_21	nicolas	TRAIN	0	speech_data/0_nicolas_21.wav
1667	7_theo_27	theo	TRAIN	7	speech_data/7_theo_27.wav
1668	2_george_31	george	TRAIN	2	speech_data/2_george_31.wav
1669	5_jackson_30	jackson	TRAIN	5	speech_data/5_jackson_30.wav
1670	3_nicolas_44	nicolas	TRAIN	3	speech_data/3_nicolas_44.wav
1671	9_yweweler_29	yweweler	DEV	9	speech_data/9_yweweler_29.wav
1672	2_yweweler_23	yweweler	DEV	2	speech_data/2_yweweler_23.wav
1673	1_theo_41	theo	TRAIN	1	speech_data/1_theo_41.wav
1674	9_yweweler_34	yweweler	TEST	9	speech_data/9_yweweler_34.wav
1675	5_theo_33	theo	TRAIN	5	speech_data/5_theo_33.wav
1676	1_george_10	george	TRAIN	1	speech_data/1_george_10.wav
1677	4_theo_23	theo	TRAIN	4	speech_data/4_theo_23.wav
1678	6_yweweler_3	yweweler	DEV	6	speech_data/6_yweweler_3.wav
1679	3_lucas_28	lucas	TEST	3	speech_data/3_lucas_28.wav
1680	8_theo_11	theo	TRAIN	8	speech_data/8_theo_11.wav
1681	5_yweweler_18	yweweler	TEST	5	speech_data/5_yweweler_18.wav
1682	8_lucas_15	lucas	TEST	8	speech_data/8_lucas_15.wav
1683	4_theo_25	theo	TRAIN	4	speech_data/4_theo_25.wav
1684	6_george_15	george	TRAIN	6	speech_data/6_george_15.wav
1685	4_jackson_17	jackson	TRAIN	4	speech_data/4_jackson_17.wav
1686	2_yweweler_49	yweweler	TEST	2	speech_data/2_yweweler_49.wav
1687	8_yweweler_19	yweweler	TEST	8	speech_data/8_yweweler_19.wav
1688	1_jackson_11	jackson	TRAIN	1	speech_data/1_jackson_11.wav
1689	4_nicolas_44	nicolas	TRAIN	4	speech_data/4_nicolas_44.wav
1690	7_lucas_20	lucas	TEST	7	speech_data/7_lucas_20.wav
1691	4_lucas_9	lucas	DEV	4	speech_data/4_lucas_9.wav
1692	0_george_3	george	TRAIN	0	speech_data/0_george_3.wav
1693	0_theo_14	theo	TRAIN	0	speech_data/0_theo_14.wav
1694	4_lucas_31	lucas	TEST	4	speech_data/4_lucas_31.wav
1695	0_jackson_45	jackson	TRAIN	0	speech_data/0_jackson_45.wav
1696	8_yweweler_24	yweweler	DEV	8	speech_data/8_yweweler_24.wav
1697	9_nicolas_43	nicolas	TRAIN	9	speech_data/9_nicolas_43.wav
1698	1_yweweler_3	yweweler	DEV	1	speech_data/1_yweweler_3.wav
1699	9_lucas_39	lucas	TEST	9	speech_data/9_lucas_39.wav
1700	7_nicolas_40	nicolas	TRAIN	7	speech_data/7_nicolas_40.wav
1701	8_jackson_29	jackson	TRAIN	8	speech_data/8_jackson_29.wav
1702	4_lucas_33	lucas	TEST	4	speech_data/4_lucas_33.wav
1703	8_yweweler_11	yweweler	DEV	8	speech_data/8_yweweler_11.wav
1704	5_nicolas_8	nicolas	TRAIN	5	speech_data/5_nicolas_8.wav
1705	3_lucas_3	lucas	DEV	3	speech_data/3_lucas_3.wav
1706	9_nicolas_28	nicolas	TRAIN	9	speech_data/9_nicolas_28.wav
1707	6_lucas_26	lucas	TEST	6	speech_data/6_lucas_26.wav
1708	2_george_36	george	TRAIN	2	speech_data/2_george_36.wav
1709	4_george_39	george	TRAIN	4	speech_data/4_george_39.wav
1710	6_nicolas_38	nicolas	TRAIN	6	speech_data/6_nicolas_38.wav
1711	3_nicolas_26	nicolas	TRAIN	3	speech_data/3_nicolas_26.wav
1712	3_nicolas_31	nicolas	TRAIN	3	speech_data/3_nicolas_31.wav
1713	9_jackson_27	jackson	TRAIN	9	speech_data/9_jackson_27.wav
1714	2_george_35	george	TRAIN	2	speech_data/2_george_35.wav
1715	5_yweweler_15	yweweler	DEV	5	speech_data/5_yweweler_15.wav
1716	4_theo_31	theo	TRAIN	4	speech_data/4_theo_31.wav
1717	3_yweweler_29	yweweler	DEV	3	speech_data/3_yweweler_29.wav
1718	8_nicolas_33	nicolas	TRAIN	8	speech_data/8_nicolas_33.wav
1719	1_yweweler_33	yweweler	DEV	1	speech_data/1_yweweler_33.wav
1720	4_nicolas_42	nicolas	TRAIN	4	speech_data/4_nicolas_42.wav
1721	5_lucas_14	lucas	TEST	5	speech_data/5_lucas_14.wav
1722	4_nicolas_26	nicolas	TRAIN	4	speech_data/4_nicolas_26.wav
1723	7_theo_40	theo	TRAIN	7	speech_data/7_theo_40.wav
1724	5_jackson_43	jackson	TRAIN	5	speech_data/5_jackson_43.wav
1725	7_nicolas_5	nicolas	TRAIN	7	speech_data/7_nicolas_5.wav
1726	8_theo_19	theo	TRAIN	8	speech_data/8_theo_19.wav
1727	6_yweweler_28	yweweler	DEV	6	speech_data/6_yweweler_28.wav
1728	8_nicolas_21	nicolas	TRAIN	8	speech_data/8_nicolas_21.wav
1729	7_lucas_22	lucas	DEV	7	speech_data/7_lucas_22.wav
1730	7_george_21	george	TRAIN	7	speech_data/7_george_21.wav
1731	4_theo_20	theo	TRAIN	4	speech_data/4_theo_20.wav
1732	1_lucas_44	lucas	TEST	1	speech_data/1_lucas_44.wav
1733	9_lucas_20	lucas	TEST	9	speech_data/9_lucas_20.wav
1734	7_nicolas_26	nicolas	TRAIN	7	speech_data/7_nicolas_26.wav
1735	4_lucas_17	lucas	TEST	4	speech_data/4_lucas_17.wav
1736	7_lucas_27	lucas	DEV	7	speech_data/7_lucas_27.wav
1737	9_yweweler_36	yweweler	TEST	9	speech_data/9_yweweler_36.wav
1738	2_lucas_14	lucas	TEST	2	speech_data/2_lucas_14.wav
1739	9_george_3	george	TRAIN	9	speech_data/9_george_3.wav
1740	4_yweweler_30	yweweler	DEV	4	speech_data/4_yweweler_30.wav
1741	0_theo_25	theo	TRAIN	0	speech_data/0_theo_25.wav
1742	9_yweweler_9	yweweler	DEV	9	speech_data/9_yweweler_9.wav
1743	1_jackson_44	jackson	TRAIN	1	speech_data/1_jackson_44.wav
1744	8_theo_15	theo	TRAIN	8	speech_data/8_theo_15.wav
1745	7_george_6	george	TRAIN	7	speech_data/7_george_6.wav
1746	4_jackson_25	jackson	TRAIN	4	speech_data/4_jackson_25.wav
1747	9_lucas_35	lucas	TEST	9	speech_data/9_lucas_35.wav
1748	4_theo_27	theo	TRAIN	4	speech_data/4_theo_27.wav
1749	0_jackson_21	jackson	TRAIN	0	speech_data/0_jackson_21.wav
1750	9_george_29	george	TRAIN	9	speech_data/9_george_29.wav
1751	9_lucas_7	lucas	DEV	9	speech_data/9_lucas_7.wav
1752	8_theo_4	theo	TRAIN	8	speech_data/8_theo_4.wav
1753	5_jackson_22	jackson	TRAIN	5	speech_data/5_jackson_22.wav
1754	0_yweweler_23	yweweler	TEST	0	speech_data/0_yweweler_23.wav
1755	7_yweweler_22	yweweler	TEST	7	speech_data/7_yweweler_22.wav
1756	0_theo_28	theo	TRAIN	0	speech_data/0_theo_28.wav
1757	0_george_37	george	TRAIN	0	speech_data/0_george_37.wav
1758	7_nicolas_12	nicolas	TRAIN	7	speech_data/7_nicolas_12.wav
1759	2_theo_8	theo	TRAIN	2	speech_data/2_theo_8.wav
1760	0_jackson_5	jackson	TRAIN	0	speech_data/0_jackson_5.wav
1761	5_george_20	george	TRAIN	5	speech_data/5_george_20.wav
1762	3_yweweler_14	yweweler	DEV	3	speech_data/3_yweweler_14.wav
1763	0_theo_38	theo	TRAIN	0	speech_data/0_theo_38.wav
1764	5_theo_11	theo	TRAIN	5	speech_data/5_theo_11.wav
1765	0_jackson_12	jackson	TRAIN	0	speech_data/0_jackson_12.wav
1766	3_jackson_44	jackson	TRAIN	3	speech_data/3_jackson_44.wav
1767	9_nicolas_8	nicolas	TRAIN	9	speech_data/9_nicolas_8.wav
1768	8_yweweler_0	yweweler	TEST	8	speech_data/8_yweweler_0.wav
1769	5_yweweler_12	yweweler	TEST	5	speech_data/5_yweweler_12.wav
1770	1_theo_8	theo	TRAIN	1	speech_data/1_theo_8.wav
1771	6_lucas_48	lucas	DEV	6	speech_data/6_lucas_48.wav
1772	8_jackson_11	jackson	TRAIN	8	speech_data/8_jackson_11.wav
1773	3_lucas_23	lucas	TEST	3	speech_data/3_lucas_23.wav
1774	0_nicolas_27	nicolas	TRAIN	0	speech_data/0_nicolas_27.wav
1775	0_george_49	george	TRAIN	0	speech_data/0_george_49.wav
1776	7_yweweler_46	yweweler	DEV	7	speech_data/7_yweweler_46.wav
1777	9_nicolas_15	nicolas	TRAIN	9	speech_data/9_nicolas_15.wav
1778	8_yweweler_45	yweweler	TEST	8	speech_data/8_yweweler_45.wav
1779	6_theo_30	theo	TRAIN	6	speech_data/6_theo_30.wav
1780	5_lucas_40	lucas	DEV	5	speech_data/5_lucas_40.wav
1781	9_lucas_0	lucas	DEV	9	speech_data/9_lucas_0.wav
1782	5_jackson_14	jackson	TRAIN	5	speech_data/5_jackson_14.wav
1783	2_george_8	george	TRAIN	2	speech_data/2_george_8.wav
1784	1_jackson_15	jackson	TRAIN	1	speech_data/1_jackson_15.wav
1785	0_jackson_9	jackson	TRAIN	0	speech_data/0_jackson_9.wav
1786	7_lucas_24	lucas	TEST	7	speech_data/7_lucas_24.wav
1787	5_jackson_8	jackson	TRAIN	5	speech_data/5_jackson_8.wav
1788	7_theo_43	theo	TRAIN	7	speech_data/7_theo_43.wav
1789	8_jackson_33	jackson	TRAIN	8	speech_data/8_jackson_33.wav
1790	7_yweweler_28	yweweler	DEV	7	speech_data/7_yweweler_28.wav
1791	3_lucas_0	lucas	TEST	3	speech_data/3_lucas_0.wav
1792	9_nicolas_19	nicolas	TRAIN	9	speech_data/9_nicolas_19.wav
1793	6_jackson_14	jackson	TRAIN	6	speech_data/6_jackson_14.wav
1794	0_yweweler_22	yweweler	DEV	0	speech_data/0_yweweler_22.wav
1795	0_george_43	george	TRAIN	0	speech_data/0_george_43.wav
1796	9_lucas_13	lucas	DEV	9	speech_data/9_lucas_13.wav
1797	9_nicolas_36	nicolas	TRAIN	9	speech_data/9_nicolas_36.wav
1798	9_george_30	george	TRAIN	9	speech_data/9_george_30.wav
1799	4_jackson_41	jackson	TRAIN	4	speech_data/4_jackson_41.wav
1800	8_yweweler_36	yweweler	DEV	8	speech_data/8_yweweler_36.wav
1801	5_lucas_36	lucas	DEV	5	speech_data/5_lucas_36.wav
1802	8_lucas_46	lucas	TEST	8	speech_data/8_lucas_46.wav
1803	9_yweweler_43	yweweler	TEST	9	speech_data/9_yweweler_43.wav
1804	8_jackson_20	jackson	TRAIN	8	speech_data/8_jackson_20.wav
1805	1_lucas_46	lucas	DEV	1	speech_data/1_lucas_46.wav
1806	5_george_38	george	TRAIN	5	speech_data/5_george_38.wav
1807	7_jackson_33	jackson	TRAIN	7	speech_data/7_jackson_33.wav
1808	6_lucas_36	lucas	DEV	6	speech_data/6_lucas_36.wav
1809	5_lucas_3	lucas	TEST	5	speech_data/5_lucas_3.wav
1810	1_theo_40	theo	TRAIN	1	speech_data/1_theo_40.wav
1811	7_yweweler_38	yweweler	TEST	7	speech_data/7_yweweler_38.wav
1812	1_george_13	george	TRAIN	1	speech_data/1_george_13.wav
1813	6_theo_25	theo	TRAIN	6	speech_data/6_theo_25.wav
1814	0_george_39	george	TRAIN	0	speech_data/0_george_39.wav
1815	9_theo_30	theo	TRAIN	9	speech_data/9_theo_30.wav
1816	3_theo_28	theo	TRAIN	3	speech_data/3_theo_28.wav
1817	2_yweweler_22	yweweler	DEV	2	speech_data/2_yweweler_22.wav
1818	9_lucas_45	lucas	TEST	9	speech_data/9_lucas_45.wav
1819	1_lucas_13	lucas	DEV	1	speech_data/1_lucas_13.wav
1820	3_george_19	george	TRAIN	3	speech_data/3_george_19.wav
1821	0_theo_13	theo	TRAIN	0	speech_data/0_theo_13.wav
1822	6_lucas_45	lucas	TEST	6	speech_data/6_lucas_45.wav
1823	0_jackson_29	jackson	TRAIN	0	speech_data/0_jackson_29.wav
1824	6_theo_31	theo	TRAIN	6	speech_data/6_theo_31.wav
1825	8_george_16	george	TRAIN	8	speech_data/8_george_16.wav
1826	5_george_19	george	TRAIN	5	speech_data/5_george_19.wav
1827	9_nicolas_5	nicolas	TRAIN	9	speech_data/9_nicolas_5.wav
1828	0_george_10	george	TRAIN	0	speech_data/0_george_10.wav
1829	0_nicolas_44	nicolas	TRAIN	0	speech_data/0_nicolas_44.wav
1830	8_nicolas_1	nicolas	TRAIN	8	speech_data/8_nicolas_1.wav
1831	6_lucas_4	lucas	TEST	6	speech_data/6_lucas_4.wav
1832	1_lucas_47	lucas	TEST	1	speech_data/1_lucas_47.wav
1833	7_yweweler_20	yweweler	DEV	7	speech_data/7_yweweler_20.wav
1834	5_yweweler_19	yweweler	TEST	5	speech_data/5_yweweler_19.wav
1835	5_george_49	george	TRAIN	5	speech_data/5_george_49.wav
1836	7_theo_20	theo	TRAIN	7	speech_data/7_theo_20.wav
1837	1_lucas_15	lucas	TEST	1	speech_data/1_lucas_15.wav
1838	0_theo_8	theo	TRAIN	0	speech_data/0_theo_8.wav
1839	8_lucas_12	lucas	DEV	8	speech_data/8_lucas_12.wav
1840	1_yweweler_31	yweweler	TEST	1	speech_data/1_yweweler_31.wav
1841	9_george_45	george	TRAIN	9	speech_data/9_george_45.wav
1842	7_nicolas_7	nicolas	TRAIN	7	speech_data/7_nicolas_7.wav
1843	8_nicolas_22	nicolas	TRAIN	8	speech_data/8_nicolas_22.wav
1844	8_jackson_1	jackson	TRAIN	8	speech_data/8_jackson_1.wav
1845	9_nicolas_49	nicolas	TRAIN	9	speech_data/9_nicolas_49.wav
1846	1_jackson_25	jackson	TRAIN	1	speech_data/1_jackson_25.wav
1847	6_jackson_4	jackson	TRAIN	6	speech_data/6_jackson_4.wav
1848	9_yweweler_40	yweweler	DEV	9	speech_data/9_yweweler_40.wav
1849	1_yweweler_5	yweweler	DEV	1	speech_data/1_yweweler_5.wav
1850	8_yweweler_43	yweweler	TEST	8	speech_data/8_yweweler_43.wav
1851	5_george_8	george	TRAIN	5	speech_data/5_george_8.wav
1852	5_nicolas_6	nicolas	TRAIN	5	speech_data/5_nicolas_6.wav
1853	2_nicolas_4	nicolas	TRAIN	2	speech_data/2_nicolas_4.wav
1854	0_theo_2	theo	TRAIN	0	speech_data/0_theo_2.wav
1855	1_yweweler_1	yweweler	DEV	1	speech_data/1_yweweler_1.wav
1856	3_george_32	george	TRAIN	3	speech_data/3_george_32.wav
1857	9_jackson_40	jackson	TRAIN	9	speech_data/9_jackson_40.wav
1858	3_yweweler_40	yweweler	DEV	3	speech_data/3_yweweler_40.wav
1859	1_yweweler_28	yweweler	TEST	1	speech_data/1_yweweler_28.wav
1860	7_george_36	george	TRAIN	7	speech_data/7_george_36.wav
1861	2_nicolas_13	nicolas	TRAIN	2	speech_data/2_nicolas_13.wav
1862	5_lucas_34	lucas	DEV	5	speech_data/5_lucas_34.wav
1863	0_jackson_0	jackson	TRAIN	0	speech_data/0_jackson_0.wav
1864	4_nicolas_27	nicolas	TRAIN	4	speech_data/4_nicolas_27.wav
1865	4_george_37	george	TRAIN	4	speech_data/4_george_37.wav
1866	3_george_39	george	TRAIN	3	speech_data/3_george_39.wav
1867	4_jackson_22	jackson	TRAIN	4	speech_data/4_jackson_22.wav
1868	8_theo_7	theo	TRAIN	8	speech_data/8_theo_7.wav
